2,5915202218052.982,169,382
2,5571004446129.598,210,341
2,5948037548851.497,279,272
2,5571004446129.598,210,341
2,5571004446129.598,210,341
3,4133881905901.066,118,275,158
3,4094152528371.7754,173,218,160
3,4122380883663.5205,273,160,118
3,3843553813454.063,108,118,325
3,4047571645512.7534,118,210,223
4,2720018274403.2373,108,118,210,115
4,2787471250525.6753,168,210,115,58
4,2975131528539.5425,158,115,160,118
4,3695931720254.0635,111,113,156,171
4,3426869138916.15,115,109,158,169
5,2305690137504.4946,168,104,52,169,58
5,3007338862895.128,60,163,58,219,51
5,2188898931491.9072,111,158,109,58,115
5,3138311640426.161,0,160,158,60,173
5,3680454834684.492,56,59,163,169,104
6,1984751871775.5068,118,56,108,156,59,54
6,3138311640426.161,0,160,60,173,158,0
6,2252952398103.8203,54,109,117,51,160,60
6,2565525638392.376,102,114,54,108,173,0
6,2203042794176.169,118,56,51,59,158,109
7,2547673899031.305,0,0,54,118,160,115,104
7,2703273135574.512,56,113,0,60,57,156,109
7,2206366539908.907,0,60,0,173,108,158,52
7,2575517170169.6675,156,110,58,59,168,0,0
7,2206366539908.907,0,0,108,173,60,158,52
8,1952747825030.2834,59,58,0,0,60,56,160,158
8,854920920667.3463,115,57,58,0,158,52,51,60
8,854920920667.3463,51,57,158,115,60,0,52,58
8,2854071538614.8647,160,0,0,104,173,0,60,54
8,1984751871775.5068,56,59,0,108,156,0,118,54
9,1705121956308.8477,54,0,51,156,118,57,59,56,0
9,1627475658434.5564,0,51,169,58,0,0,57,60,156
9,2352866513745.797,59,0,109,51,0,160,0,118,54
9,2284928133129.891,0,168,58,0,115,156,0,0,54
9,1258345590754.381,104,60,56,59,0,58,108,0,106
10,1284695678268.3945,56,0,0,117,59,54,51,54,102,58
10,593345095004.7875,52,54,59,58,108,0,56,60,0,104
10,1253526009744.974,0,0,60,52,115,0,108,0,158,58
10,1437021850754.6204,57,60,58,160,59,51,106,0,0,0
10,1044306420260.295,114,104,57,51,0,0,115,0,58,52
11,2008308449899.877,0,104,0,118,115,109,51,0,0,54,0
11,1314066627109.1638,56,54,108,58,0,0,0,59,0,60,156
11,1761441301983.6694,0,0,0,58,109,104,0,54,111,0,115
11,3027386567573.337,0,0,0,111,57,210,0,0,0,0,173
11,880750803985.2045,0,56,0,58,0,54,57,59,104,111,52
12,427463291159.1104,52,54,0,51,104,0,0,57,115,58,0,60
12,1188645087766.968,109,50,60,0,51,108,58,0,59,0,56,0
12,1888689271546.67,106,59,54,109,54,0,0,0,58,111,0,0
12,3194145853684.2017,0,0,158,169,0,0,0,109,56,0,0,59
12,1253526009744.974,52,60,0,58,0,115,108,0,158,0,0,0
13,1334098486921.5051,58,56,111,109,0,54,0,0,59,50,54,0,0
13,1975583372856.6677,0,0,57,0,158,52,59,0,109,0,0,56,60
13,194740005927.1651,0,0,104,57,56,0,60,54,59,52,58,51,0
13,1365580847859.6948,59,0,58,108,0,0,60,108,108,50,0,0,0
13,1284695678268.3945,102,0,58,0,0,54,54,117,59,51,0,56,0
14,2101025353427.4204,0,0,57,60,0,173,51,0,54,156,0,0,0,0
14,1114922079377.873,104,117,0,52,0,0,0,0,59,51,58,54,0,56
14,1810463142790.338,158,0,59,52,108,0,0,118,0,0,0,56,0,0
14,3079792959601.696,0,0,59,56,0,0,57,0,0,210,0,0,169,0
14,854920920667.3463,52,115,0,0,158,0,51,0,57,0,0,0,58,60
15,2458168141496.2964,0,160,0,54,0,0,118,56,0,0,0,59,0,104,0
15,1383004138793.8098,0,23,56,104,108,0,0,0,0,0,0,59,52,31,118
15,2009049010155.7244,102,0,0,0,0,0,57,54,51,0,115,112,60,0,0
15,1306078034180.2874,104,108,108,58,59,0,0,0,0,0,0,0,60,0,54
15,1314066627109.1638,0,60,0,0,59,58,0,0,0,0,156,56,0,54,108
16,1361865559319.505,109,0,58,51,0,0,0,0,0,104,0,0,54,60,115,0
16,593345095004.7875,0,52,0,0,104,0,54,58,0,59,56,60,0,108,0,0
16,1314066627109.1638,59,0,0,60,0,58,0,0,0,0,56,156,54,0,108,0
16,1807761450831.2847,0,57,0,52,0,158,0,0,173,0,0,51,0,0,60,0
16,1758013480753.9927,0,0,0,0,0,160,0,0,0,58,0,0,54,115,104,60
17,2336450330618.4204,0,0,0,108,54,0,0,156,0,0,0,0,0,0,115,118,0
17,1551513894301.5615,59,0,0,118,0,0,0,0,0,56,0,108,0,0,51,102,57
17,1525290195522.0469,0,58,0,0,0,0,0,104,54,0,59,56,60,0,160,0,0
17,763118693895.3098,59,56,0,0,58,0,0,54,0,0,108,0,54,0,60,0,102
17,593345095004.7875,60,56,0,0,0,108,104,54,0,52,59,0,0,58,0,0,0
18,2517670955175.7046,118,59,0,50,0,0,0,0,108,0,0,56,0,0,0,0,0,160
18,789780894374.2568,59,52,56,0,0,54,0,0,0,54,51,0,0,118,0,50,0,57
18,1076527725220.7037,51,54,0,0,0,0,0,102,60,169,0,0,57,58,0,0,0,0
18,1526223040979.0378,108,104,0,0,118,0,59,0,0,0,54,52,0,0,0,56,0,0
18,1580965634837.7114,0,54,54,118,0,0,59,56,0,0,51,50,0,0,109,0,0,0
19,791305216560.4023,51,59,0,109,0,0,54,0,58,0,0,50,54,60,0,56,0,0,0
19,194740005927.1651,0,58,0,0,0,56,0,0,57,0,59,0,52,60,0,54,0,51,104
19,622197635435.4009,56,59,57,0,0,0,51,0,0,0,158,0,60,0,0,0,58,52,0
19,1188645087766.968,56,0,51,0,59,60,0,0,58,0,50,0,109,108,0,0,0,0,0
19,1785502397404.5662,0,0,0,0,0,0,54,0,0,0,115,0,118,108,54,0,0,0,102
